"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","month","day","year"
"2744","RT @johnpeco1: @SandraTXAS I believe you need those qualifications to become a member of the @DNC",FALSE,0,NA,2018-10-11 01:59:55,FALSE,NA,"1050204314201980928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",2,TRUE,FALSE,NA,NA,10,11,2018
"2745","RT @Adelias67: @SandraTXAS @codeofvets Oh yes, Francis has some issues that we don’t need in a leader. @BetoORourke",FALSE,0,NA,2018-10-11 01:59:50,FALSE,NA,"1050204294073462784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",2,TRUE,FALSE,NA,NA,10,11,2018
"2746","RT @GracklesRuleTx: @SandraTXAS @absparrow Good grief! That looks like a rap sheet!",FALSE,0,NA,2018-10-11 01:59:45,FALSE,NA,"1050204272959336448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",3,TRUE,FALSE,NA,NA,10,11,2018
"2747","RT @JohnCornyn: I believe first Attorney General ever  found in contempt of Congress https://t.co/8vE86wNs2c",FALSE,0,NA,2018-10-10 23:41:56,FALSE,NA,"1050169589663981568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",542,TRUE,FALSE,NA,NA,10,10,2018
"2748","RT @GKeile: @TheTrumpLady @ROHLL5 @Justin_MilesUSA @VoteTrumpPics @ShamanHawkins1 @Jeffpaynter2 @diamactive2001 @DonnaWR8 @SheilaMH77 @Mare…",FALSE,0,NA,2018-10-10 23:41:00,FALSE,NA,"1050169357001785344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",3,TRUE,FALSE,NA,NA,10,10,2018
"2749","RT @DonaldJTrumpJr: Kanye dares to think for himself so @CNN commentators mock him, saying Kanye (a wildly successful businessman) “is what…",FALSE,0,NA,2018-10-10 23:19:46,FALSE,NA,"1050164011315195906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",20938,TRUE,FALSE,NA,NA,10,10,2018
"2750","RT @bennyjohnson: I was on Capitol Hill for weeks covering protesters.
I witnessed:

- Thousands arrested
- Physical confrontations between…",FALSE,0,NA,2018-10-10 23:19:08,FALSE,NA,"1050163852699201536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",900,TRUE,FALSE,NA,NA,10,10,2018
"2751","@Bichitt101 @BethMSH_ Looked at your timeline, we agree on most things so I’m going to chalk this up as a misunders… https://t.co/YjmLcrZ3yY",FALSE,2,"Bichitt101",2018-10-10 23:11:00,TRUE,"1050145418846371840","1050161807233560576","23929326","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2752","RT @Justice4Kennedy: @SandraTXAS I'll be voting for #TedCruz",FALSE,0,NA,2018-10-10 23:07:36,FALSE,NA,"1050160950756683776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",3,TRUE,FALSE,NA,NA,10,10,2018
"2753","RT @SamJack92729735: @SandraTXAS @di_plora Texans.

Don't forget to tell your new neighbors from California that they either vote GOP or go…",FALSE,0,NA,2018-10-10 23:07:25,FALSE,NA,"1050160903281348610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",4,TRUE,FALSE,NA,NA,10,10,2018
"2754","RT @MJanekenny: @SandraTXAS Watching the Democrat-funded mobs on TV last week scared citizens; we were watching anarchy. The violent mobs h…",FALSE,0,NA,2018-10-10 23:07:17,FALSE,NA,"1050160869626273792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",6,TRUE,FALSE,NA,NA,10,10,2018
"2755","RT @Covfefe_Gold: @SandraTXAS @codeofvets No joke. Get out and vote.",FALSE,0,NA,2018-10-10 23:07:07,FALSE,NA,"1050160831042863104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",3,TRUE,FALSE,NA,NA,10,10,2018
"2756","RT @beckyblessings: @SandraTXAS #Texas ~ if you don't vote, it's a vote for #beto! 
Choose #Cruz
@tedcruz",FALSE,0,NA,2018-10-10 23:07:00,FALSE,NA,"1050160799824662528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",2,TRUE,FALSE,NA,NA,10,10,2018
"2757","@ErrantArrow Exactly, I worry about complacency too",FALSE,1,"ErrantArrow",2018-10-10 23:06:51,FALSE,"1049838961089105920","1050160762365403136","718109872881926145","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2758","RT @KRTXPatriot1836: @SandraTXAS Convinced one co-worker, who is a Conservative but hasn't been voting, to go register today. We told him t…",FALSE,0,NA,2018-10-10 23:05:47,FALSE,NA,"1050160492151537664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",9,TRUE,FALSE,NA,NA,10,10,2018
"2759","@KRTXPatriot1836 Yeah Karen, that is great news🎉🎉",FALSE,0,"KRTXPatriot1836",2018-10-10 23:05:43,FALSE,"1049874113026813952","1050160477047795712","846553886278213632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2760","RT @MarCov6666: @SandraTXAS @GW1stPOTUS https://t.co/XyKZRZD5Ch",FALSE,0,NA,2018-10-10 23:05:13,FALSE,NA,"1050160353261293570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",26,TRUE,FALSE,NA,NA,10,10,2018
"2761","RT @SandysOpinion: @bonniemurphy @AnnaBD20 @VetWithACause @SenTedCruz @Ten4Cruz @houstonusa6 @emeraldeyesMary @catherinekirby @SassySouther…",FALSE,0,NA,2018-10-10 23:03:16,FALSE,NA,"1050159860636151808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",18,TRUE,FALSE,NA,NA,10,10,2018
"2762","RT @UWS_DWF_USA: @BetoORourke is ranked among the worst of the worst against 2nd Amendment Rights! Thank you @tedcruz &amp; @GregAbbott_TX for…",FALSE,0,NA,2018-10-10 23:02:47,FALSE,NA,"1050159740796452865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",39,TRUE,FALSE,NA,NA,10,10,2018
"2763","RT @Goz_1911: @SandraTXAS https://t.co/YMRNblO4YE",FALSE,0,NA,2018-10-10 23:02:28,FALSE,NA,"1050159660802723840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",5,TRUE,FALSE,NA,NA,10,10,2018
"2764","RT @RedPillBlackMan: If you mean to say @ChuckGrassley doesn't have porn legal certification, I agree with you on that. But his great mind…",FALSE,0,NA,2018-10-10 23:01:59,FALSE,NA,"1050159536718434304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",31,TRUE,FALSE,NA,NA,10,10,2018
"2765","@Bichitt101 @BethMSH_ you didnt, but the choice for TX is Beto or Ted.",FALSE,0,"Bichitt101",2018-10-10 22:05:23,FALSE,"1050144567197138945","1050145292878790656","23929326","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2766","RT @baalter: @SandraTXAS How is he even able to run for office with his #sinister background",FALSE,0,NA,2018-10-10 22:04:55,FALSE,NA,"1050145176847638528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",3,TRUE,FALSE,NA,NA,10,10,2018
"2767","@Bichitt101 @BethMSH_ Ted Cruz is not doing worse Harley",FALSE,2,"Bichitt101",2018-10-10 21:55:21,FALSE,"1050139862102409217","1050142770130759681","23929326","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",1,FALSE,FALSE,NA,NA,10,10,2018
"2768","RT @LaylaAlisha11: @SandraTXAS Beto O’Rourke is not what Texas Represents! Beto is a Democrat &amp; Democrats will turn Texas into a hell hole…",FALSE,0,NA,2018-10-10 21:53:17,FALSE,NA,"1050142247138848773",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",26,TRUE,FALSE,NA,NA,10,10,2018
"2769","RT @CoinWerx: @SandraTXAS He'd tell you that it's all one big misunderstanding 😂",FALSE,0,NA,2018-10-10 21:53:03,FALSE,NA,"1050142189639090176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",2,TRUE,FALSE,NA,NA,10,10,2018
"2770","@legalxtina @jazz6stringfan @MichaelAvenatti @ChuckGrassley Kavanaugh was baffled by Blumenthal actually saying Lie… https://t.co/pEvFVOclib",FALSE,5,"legalxtina",2018-10-10 21:48:09,TRUE,"1050139340704178177","1050140956626960385","102834694","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2771","@TomerElk @MichaelAvenatti @ChuckGrassley Oh my bet Michael doesn’t have a problem with Dianne not having JD",FALSE,0,"TomerElk",2018-10-10 21:46:05,FALSE,"1050138848347340800","1050140436218679298","2413470954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2772","@MichaelAvenatti @ChuckGrassley Being a lawyer not a prerequisite  for politician. We have too many lawyers. Need t… https://t.co/Jy53oxKWD4",FALSE,2,"MichaelAvenatti",2018-10-10 21:45:09,TRUE,"1050138586568245248","1050140202369523713","251918778","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",1,FALSE,FALSE,NA,NA,10,10,2018
"2773","RT @JohnFromCranber: When their sexual assault scam floundered, Despicable Dems pushed temperament - ie, since Kavanaugh fought back so str…",FALSE,0,NA,2018-10-10 21:43:22,FALSE,NA,"1050139751645401088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",45,TRUE,FALSE,NA,NA,10,10,2018
"2774","Robert O’Rourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz… https://t.co/KdgXOBTlFI",FALSE,603,NA,2018-10-10 21:37:04,TRUE,NA,"1050138167611936769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",611,FALSE,FALSE,NA,NA,10,10,2018
"2775","RT @KatTheHammer1: MOB RULE IS BACKFIRING ON THE LEFT!!!

ALL IT DOES IS ENERGIZE CONSERVATIVES TO DIG IN!!

SO KEEP GOING HIGH DEMS😏

#Vot…",FALSE,0,NA,2018-10-10 20:57:55,FALSE,NA,"1050128315921645568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",843,TRUE,FALSE,NA,NA,10,10,2018
"2776","@Goz_1911 yes! I noticed that too",FALSE,1,"Goz_1911",2018-10-10 20:24:14,FALSE,"1050116898157924352","1050119839526907904","523196680","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2777","RT @ReneeCarrollAZ: ☕Good Morning Patriots☕

""Yea the Lord will command his lovingkindness in the daytime, and in the night his song shall…",FALSE,0,NA,2018-10-10 13:41:26,FALSE,NA,"1050018469243162624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",277,TRUE,FALSE,NA,NA,10,10,2018
"2778","RT @jko410: #NRA #2A #ConfirmBrettKavanaughNow https://t.co/HTDW1PTN1D",FALSE,0,NA,2018-10-10 13:24:04,FALSE,NA,"1050014100678471680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",184,TRUE,FALSE,NA,NA,10,10,2018
"2779","RT @jko410: 👊🏻👊🏻Don’t let America become weak again #Trump2020Landslide #Midterms2018 #NRA #2ADefenders https://t.co/MY2hTRptDR",FALSE,0,NA,2018-10-10 13:23:57,FALSE,NA,"1050014073084096513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",1055,TRUE,FALSE,NA,NA,10,10,2018
"2780","RT @usminority: Antonio Sabato Jr. wants YOU at the #WalkAwayMarch on Washington! BE THERE!!
https://t.co/NLX6Tqj6Rr
@AntonioSabatoJr @usmi…",FALSE,0,NA,2018-10-10 06:37:43,FALSE,NA,"1049911838132097025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",1390,TRUE,FALSE,NA,NA,10,10,2018
"2781","RT @FLOTUS: Thank you Egypt 🇪🇬 🇺🇸 https://t.co/7i0POn29XN",FALSE,0,NA,2018-10-10 06:36:28,FALSE,NA,"1049911525216014337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",18069,TRUE,FALSE,NA,NA,10,10,2018
"2782","RT @findtruthQ: Kevin McCarthy is going to introduce a bill to FULLY FUND the BORDER WALL!!! 

Yaaaaassssss!!

#BuildTheWall #Immigration #…",FALSE,0,NA,2018-10-10 06:23:35,FALSE,NA,"1049908281739751425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",343,TRUE,FALSE,NA,NA,10,10,2018
"2783","RT @atensnut: YOU LYING HYPOCRITE @HillaryClinton  My case was NEVER litigated!!That’s why I’m calling for an investigation now. IF I CAN G…",FALSE,0,NA,2018-10-10 06:23:25,FALSE,NA,"1049908241092759552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",10005,TRUE,FALSE,NA,NA,10,10,2018
"2784","RT @rsultzba: My suggestions to Libtards. Trump didn’t divide R Nation, he was elected because of the devide caused by failures of left lun…",FALSE,0,NA,2018-10-10 06:17:21,FALSE,NA,"1049906713229451264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",183,TRUE,FALSE,NA,NA,10,10,2018
"2785","RT @ReeTv51: Rambo is Back! #CruzCrew https://t.co/MaOCLXDoZY",FALSE,0,NA,2018-10-10 06:16:57,FALSE,NA,"1049906614436802560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",71,TRUE,FALSE,NA,NA,10,10,2018
"2786","RT @bacon_texas: Texas isn’t interested in a person endorsed by Hollywood and Soros and yet, there’s Beto. 

#txlege #Cruzcrew #KeepTexasRe…",FALSE,0,NA,2018-10-10 06:16:32,FALSE,NA,"1049906506752241664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",108,TRUE,FALSE,NA,NA,10,10,2018
"2787","RT @Purple_POV: SCOTUS rules to allow voter ID in North Dakota general election, which means it will go into effect for the midterm electio…",FALSE,0,NA,2018-10-10 06:16:12,FALSE,NA,"1049906424569098240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",577,TRUE,FALSE,NA,NA,10,10,2018
"2788","RT @ChuckGrassley: Pres Trump tonight in Iowa talked about record # of judges confirmed + Justices Kavanaugh/Gorsuch, best economy &amp; lowest…",FALSE,0,NA,2018-10-10 04:37:53,FALSE,NA,"1049881680939495424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",7134,TRUE,FALSE,NA,NA,10,10,2018
"2789","RT @GeorgePapa19: Frankly, it’s not surprising that the leaders of the UK and Australia have been recently begging the president to not dec…",FALSE,0,NA,2018-10-10 04:37:40,FALSE,NA,"1049881626589765634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",1371,TRUE,FALSE,NA,NA,10,10,2018
"2790","RT @SenBillCassidy: At a time when Republicans are being shot, stabbed, doxxed, beaten, mailed powder, run out of restaurants, and sent dea…",FALSE,0,NA,2018-10-10 04:33:52,FALSE,NA,"1049880673044111360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",16335,TRUE,FALSE,NA,NA,10,10,2018
"2791","@mikedrake178 @thehill @tedcruz yes Ted represents me... CNN doesnt",FALSE,0,"mikedrake178",2018-10-10 03:49:27,FALSE,"1049862145100447744","1049869493332307970","1852286251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2792","@thehill after the gun control Parkland townhall setup why on earth would a conservative trust @CNN to do a fair townhall",FALSE,2,"thehill",2018-10-10 03:49:02,FALSE,"1049861083337502720","1049869386859859968","1917731","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",0,FALSE,FALSE,NA,NA,10,10,2018
"2793","RT @FILTHYAENIMAL: @realpatriot911 @NavSec3 @isawthat9 @2_preacher @IAMME_______ @Patrici76892729 @FrancesannMaga @DrivenSnowMAGA @ZeeInThe…",FALSE,0,NA,2018-10-10 03:46:18,FALSE,NA,"1049868701351243777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",103,TRUE,FALSE,NA,NA,10,10,2018
"2794","RT @dps782: @KABBFOX29 Texas won't allow socialist Beto to represent them. #VoteCruz #CruzCrew https://t.co/5hGibJAMwU",FALSE,0,NA,2018-10-10 02:02:20,FALSE,NA,"1049842538411159553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",74,TRUE,FALSE,NA,NA,10,10,2018
"2795","RT @rkecseg84: Wait: @BetoORourke wants to raise corporate &amp; personal income taxes? No way! Vote for @tedcruz #CruzCrew https://t.co/282ah6…",FALSE,0,NA,2018-10-10 02:02:04,FALSE,NA,"1049842471134527488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",124,TRUE,FALSE,NA,NA,10,10,2018
"2796","RT @joel_capizzi: 'I can think of nothing more American'- than disrespecting the American flag by taking a knee during the National Anthem.…",FALSE,0,NA,2018-10-10 02:01:48,FALSE,NA,"1049842401228001280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",83,TRUE,FALSE,NA,NA,10,10,2018
"2797","RT @DjLots3: Why would anyone,especially Texans,want open borders?  

You'd have to believe only fairies &amp; unicorns come across illegally t…",FALSE,0,NA,2018-10-10 02:00:00,FALSE,NA,"1049841949384081409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",590,TRUE,FALSE,NA,NA,10,10,2018
"2798","RT @SharylAttkisson: I tried to watch all the Trump &amp; Hillary rallies in 2016. Checked in on Trump in Iowa GOP rally and saw 2016 campaign-…",FALSE,0,NA,2018-10-10 01:50:31,FALSE,NA,"1049839563433279488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",699,TRUE,FALSE,NA,NA,10,10,2018
"2799","RT @Kevin_Shipp: Jeff Bezos uses customer donations to support the Muslim Research and Development Foundation (MRDF), founded by Saudi-born…",FALSE,0,NA,2018-10-10 01:47:36,FALSE,NA,"1049838826842181632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",436,TRUE,FALSE,NA,NA,10,10,2018
"2800","RT @MattGraver2: .@billkristol is the high school kid who *used* to sit @ Popular Kids' table- til they figured out he was lying to them to…",FALSE,0,NA,2018-10-10 01:46:40,FALSE,NA,"1049838592883875842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",172,TRUE,FALSE,NA,NA,10,10,2018
"2801","@BettyBoopDooper @sgtmortar @coratagge @Feisty_FL @GretchenInOK @EmersenLee @TX_4_EVER @PubliclyPrivat1 cake!! yummmmm, thanks Mike ❤️😀❤️",FALSE,5,"BettyBoopDooper",2018-10-10 01:37:45,FALSE,"1049817780151836672","1049836349845622789","24372398","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandraTXAS",2,FALSE,FALSE,NA,NA,10,10,2018
"2802","RT @jtd_gameon12: Now she’s getting the “Distinguished Persons” award from her alumni Chapel Hill University for her stance against, now Ju…",FALSE,0,NA,2018-10-10 01:35:29,FALSE,NA,"1049835779675934720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",402,TRUE,FALSE,NA,NA,10,10,2018
"2803","RT @carrieksada: Thank you @RSBNetwork for showing  the large crowds at @realDonaldTrump rallies, that the MSM refuses to show. MAGA is def…",FALSE,0,NA,2018-10-10 01:35:20,FALSE,NA,"1049835743152103424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",1009,TRUE,FALSE,NA,NA,10,10,2018
"2804","RT @jtd_gameon12: NYC Democrats are outraged as to who posted these signs in a community in Queens. YES!  Democrats aren’t at all interest…",FALSE,0,NA,2018-10-10 01:35:11,FALSE,NA,"1049835705231392768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",240,TRUE,FALSE,NA,NA,10,10,2018
"2805","RT @PerspicaciousXY: For 8 yrs @nikkihaley did her thing. Leaving for many reasons, none have to do with President Trump. In fact she state…",FALSE,0,NA,2018-10-10 01:34:51,FALSE,NA,"1049835619336245248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",53,TRUE,FALSE,NA,NA,10,10,2018
"2806","RT @consmover: The unemployment rate fell two-tenths of a percentage point to 3.7 percent, the lowest since December 1969

You would think…",FALSE,0,NA,2018-10-10 01:34:32,FALSE,NA,"1049835538876907521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",830,TRUE,FALSE,NA,NA,10,10,2018
"2807","RT @We_R_TheMedia: The food crisis (due to economic collapse) in Venezuela has forced people to eat dogs, zoo animals, and garbage. There's…",FALSE,0,NA,2018-10-10 01:34:22,FALSE,NA,"1049835500444499968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",556,TRUE,FALSE,NA,NA,10,10,2018
"2808","RT @THETXEMBASSY: @LVNancy @nikkihaley @starcrosswolf @SandraTXAS @GartrellLinda @pinkk9lover @jko410 @DanCovfefe1 @carrieksada @TheTrumpLa…",FALSE,0,NA,2018-10-10 01:33:55,FALSE,NA,"1049835384472039425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",74,TRUE,FALSE,NA,NA,10,10,2018
"2809","RT @jeffroe: To be clear, the Cruz campaign proposed that @CNN host one of the Cruz-O’Rourke debates. The O’Rourke campaign declined. @CNN…",FALSE,0,NA,2018-10-10 01:33:03,FALSE,NA,"1049835168004009984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",383,TRUE,FALSE,NA,NA,10,10,2018
"2810","RT @starcrosswolf: Democrats have given you a preview of what's to come if they get real power. Not only will they try to impeach Trump &amp; K…",FALSE,0,NA,2018-10-10 01:31:45,FALSE,NA,"1049834840659496961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",726,TRUE,FALSE,NA,NA,10,10,2018
"2811","RT @starcrosswolf: Was it something I said Mikey? @MichaelAvenatt I think he's butt hurt 😂😂😂😂😂Oh, Mike, Mike, Mike, Mike, Mike, MIKEEEEEE l…",FALSE,0,NA,2018-10-10 01:31:36,FALSE,NA,"1049834802852048896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",277,TRUE,FALSE,NA,NA,10,10,2018
"2812","RT @AMErikaNGIRLBOT: Tom Perez : #FreudianSlip
“There are no moderate Democrats left” 

The political left has become so radical that is ha…",FALSE,0,NA,2018-10-10 01:31:22,FALSE,NA,"1049834743624331265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",751,TRUE,FALSE,NA,NA,10,10,2018
"2813","RT @plantlady293: Death threats on a SCOTUS by teacher gets you paid leave?  What is wrong with Minnesota? Gangs in malls allowed to stab p…",FALSE,0,NA,2018-10-10 01:31:14,FALSE,NA,"1049834708123701248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",725,TRUE,FALSE,NA,NA,10,10,2018
"2814","RT @Trump454545: Ahhhhhhh John Mayer shaming men and preaching this ""toxic masculinity"" BS should be reminded that he wrote and sang a song…",FALSE,0,NA,2018-10-10 01:31:07,FALSE,NA,"1049834680550338560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",482,TRUE,FALSE,NA,NA,10,10,2018
"2815","RT @Trump454545: Breaking News: Nikki Haley just resigned as U.N. Ambassador..... I'm sure the left will be wishing her well since they're…",FALSE,0,NA,2018-10-10 01:31:01,FALSE,NA,"1049834654260490240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",376,TRUE,FALSE,NA,NA,10,10,2018
"2816","RT @FriendlyJMC: #VoteJohnCulberson to keep #Winning

His opponent is funded by Nancy Pelosi PAC
She wants to raise taxes, open borders and…",FALSE,0,NA,2018-10-10 01:30:53,FALSE,NA,"1049834623717560321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",199,TRUE,FALSE,NA,NA,10,10,2018
"2817","RT @RodStryker: MAGA gets the last laugh on the Supreme Court.

Tick, Tock...RBG. https://t.co/5tIQ7HaUBC",FALSE,0,NA,2018-10-10 01:30:42,FALSE,NA,"1049834577567670272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",1708,TRUE,FALSE,NA,NA,10,10,2018
"2818","RT @GartrellLinda: These 5 were involved in the coup to take down the Trump presidency.
They all signed FISA warrants to wiretap his campai…",FALSE,0,NA,2018-10-10 01:30:25,FALSE,NA,"1049834502900670464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",674,TRUE,FALSE,NA,NA,10,10,2018
"2819","RT @GartrellLinda: Of course delusional #Demonrats believe voters can't wait for them to:
🔵 raise their taxes
🔴 put illegals ahead of Ameri…",FALSE,0,NA,2018-10-10 01:30:17,FALSE,NA,"1049834471896350721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandraTXAS",504,TRUE,FALSE,NA,NA,10,10,2018
